APT,DATE,PHASE,N_VALID,N_VALID_MONTH,"(-INF,-60]","(-60,-55]","(-55,-50]","(-50,-45]","(-45,-40]","(-40,-35]","(-35,-30]","(-30,-25]","(-25,-20]","(-20,-15]","(-15,-10]","(-10,-5]","(-5,0]","(0,5)","[5,10)","[10,15)","[15,20)","[20,25)","[25,30)","[30,35)","[35,40)","[40,45)","[45,50)","[50,55)","[55,60)","[60,INF)"
SBCT,2024-01-25,DEP,25358,2020,0,0,0,0,0,1,0,0,0,0,9,12,19,4,5,3,3,2,0,3,1,1,0,0,0,1
SBCT,2024-01-26,ARR,25320,2013,0,0,0,0,0,1,0,2,8,5,18,8,8,6,10,0,1,1,1,1,0,0,0,1,0,1
SBCT,2024-01-26,DEP,25358,2020,0,0,0,0,0,0,0,1,0,0,9,31,11,6,5,4,0,0,0,2,2,0,0,0,1,1
SBCT,2024-01-27,ARR,25320,2013,0,0,0,0,0,0,3,2,4,11,9,5,5,3,4,1,1,2,0,0,1,2,1,0,0,1
SBCT,2024-01-27,DEP,25358,2020,0,0,0,0,0,0,0,0,0,1,10,20,8,5,5,0,0,0,1,0,2,0,1,0,0,1
SBCT,2024-01-28,ARR,25320,2013,0,0,0,0,0,0,0,2,6,6,8,5,2,3,6,2,4,0,3,1,0,1,0,1,0,3
SBCT,2024-01-28,DEP,25358,2020,0,0,0,0,0,0,0,0,0,0,7,13,3,8,2,4,3,1,2,2,1,2,2,1,0,3
SBCT,2024-01-29,ARR,25320,2013,0,0,0,0,0,0,0,1,6,11,11,10,12,2,4,3,4,1,1,2,0,0,0,0,0,1
SBCT,2024-01-29,DEP,25358,2020,0,0,0,0,0,0,0,0,0,0,8,15,21,6,2,3,6,1,3,0,0,0,1,0,0,2
SBCT,2024-01-30,ARR,25320,2013,0,0,1,0,0,0,0,3,6,11,12,17,7,2,1,5,1,1,1,2,0,1,0,0,0,1
SBCT,2024-01-30,DEP,25358,2020,0,0,0,0,0,0,0,0,0,1,18,25,13,4,3,1,3,2,1,0,1,1,0,0,0,1
SBCT,2024-01-31,ARR,25320,2013,0,0,0,0,1,0,0,2,3,7,16,13,7,5,0,3,1,0,2,3,2,1,1,0,1,2
SBCT,2024-01-31,DEP,25358,2020,0,0,0,0,0,0,0,0,0,1,14,18,9,7,3,1,4,0,1,2,3,0,0,2,2,1
SBCT,2024-02-01,ARR,25320,1890,0,0,0,0,0,1,0,1,5,7,7,7,8,8,4,2,6,1,1,2,2,0,0,0,0,5
SBCT,2024-02-01,DEP,25358,1910,0,0,0,0,0,0,0,0,0,1,4,16,16,10,7,3,1,1,1,1,4,0,0,0,0,2
SBCT,2024-02-02,ARR,25320,1890,0,0,0,0,0,0,1,1,5,4,11,11,6,7,2,1,2,4,2,1,0,1,1,1,0,6
SBCT,2024-02-02,DEP,25358,1910,0,0,0,0,0,0,0,0,1,0,12,18,12,6,3,2,1,1,2,1,4,1,2,1,0,5
SBCT,2024-02-03,ARR,25320,1890,0,0,0,1,0,0,0,3,6,7,10,4,5,3,5,2,1,2,2,0,1,1,0,0,0,3
SBCT,2024-02-03,DEP,25358,1910,0,0,0,0,0,0,0,0,0,0,8,17,15,7,1,3,0,2,2,0,0,1,0,0,0,1
SBCT,2024-02-04,ARR,25320,1890,0,0,0,0,0,0,0,0,0,8,10,5,8,2,3,8,1,0,4,0,3,0,1,0,1,1
SBCT,2024-02-04,DEP,25358,1910,0,0,0,0,0,0,0,0,0,0,8,11,10,9,1,5,3,0,1,2,1,2,4,0,0,1
SBCT,2024-02-05,ARR,25320,1890,0,0,0,0,0,0,1,1,12,9,15,9,4,3,2,3,4,1,4,0,1,1,0,0,0,2
SBCT,2024-02-05,DEP,25358,1910,0,0,0,0,0,0,0,0,0,0,8,23,15,4,6,2,3,1,2,1,0,1,0,1,1,3
SBCT,2024-02-06,ARR,25320,1890,0,0,0,0,1,0,0,3,7,13,15,6,5,3,4,3,1,2,0,1,0,1,1,0,1,2
SBCT,2024-02-06,DEP,25358,1910,0,0,0,0,0,0,0,0,0,0,10,28,17,5,2,0,0,2,0,1,0,0,1,0,0,5
SBCT,2024-02-07,ARR,25320,1890,0,0,0,0,1,0,0,0,3,8,11,9,8,4,4,4,4,2,3,0,0,1,0,1,0,3
SBCT,2024-02-07,DEP,25358,1910,0,0,0,0,0,0,0,0,0,0,10,16,16,6,5,4,3,3,2,0,0,1,0,1,0,0
SBCT,2024-02-08,ARR,25320,1890,0,0,0,0,0,2,0,0,8,3,18,10,6,4,4,3,0,4,2,1,1,1,0,0,0,2
SBCT,2024-02-08,DEP,25358,1910,0,0,0,0,0,0,1,0,0,0,11,18,17,8,4,2,2,2,2,2,1,0,0,0,0,1
SBCT,2024-02-09,ARR,25320,1890,0,0,0,0,0,0,0,1,9,2,17,7,6,6,4,2,2,6,1,2,0,2,0,0,1,3
SBCT,2024-02-09,DEP,25358,1910,0,0,0,0,0,0,0,0,0,0,6,21,19,5,5,2,3,2,2,1,1,0,1,1,0,2
SBCT,2024-02-10,ARR,25320,1890,0,0,0,0,0,0,0,4,3,6,13,11,7,4,6,0,0,2,1,0,1,1,0,0,0,0
SBCT,2024-02-10,DEP,25358,1910,0,0,0,0,0,0,0,0,0,1,9,17,14,7,2,5,2,1,1,0,0,1,0,0,1,0
SBCT,2024-02-11,ARR,25320,1890,0,0,0,0,0,0,0,3,9,4,8,4,1,3,1,2,0,0,0,0,0,1,0,0,0,0
SBCT,2024-02-11,DEP,25358,1910,0,0,0,0,0,0,0,0,0,0,7,16,7,2,2,0,0,0,0,1,0,0,0,0,0,0
SBCT,2024-02-12,ARR,25320,1890,0,0,0,0,0,0,1,5,8,7,10,2,1,2,0,0,0,0,1,0,0,0,0,0,0,1
SBCT,2024-02-12,DEP,25358,1910,0,0,0,0,0,0,0,0,0,1,14,14,6,2,0,0,0,0,0,0,0,0,0,0,0,1
SBCT,2024-02-13,ARR,25320,1890,0,0,0,0,0,0,0,1,7,5,15,13,2,2,1,0,0,1,1,1,0,0,0,0,1,0
SBCT,2024-02-13,DEP,25358,1910,0,0,0,0,0,0,0,0,0,0,14,21,8,4,1,0,0,0,0,0,0,0,0,0,0,0
SBCT,2024-02-14,ARR,25320,1890,0,0,0,0,0,0,0,0,1,7,14,16,7,9,2,4,0,1,0,2,1,1,1,0,0,0
SBCT,2024-02-14,DEP,25358,1910,0,0,0,0,0,0,1,0,0,0,8,24,13,10,2,1,2,1,1,0,0,0,0,0,0,2
SBCT,2024-02-15,ARR,25320,1890,0,0,0,0,0,0,0,5,4,6,16,10,5,2,9,2,2,1,0,1,0,0,0,0,0,1
SBCT,2024-02-15,DEP,25358,1910,0,0,0,0,0,0,0,0,0,0,9,21,20,7,1,5,1,0,1,1,0,0,0,0,0,1
SBCT,2024-02-16,ARR,25320,1890,0,0,0,0,0,0,2,2,8,11,11,9,10,2,4,1,0,1,0,0,1,0,0,0,0,1
SBCT,2024-02-16,DEP,25358,1910,0,0,0,0,0,0,0,0,0,0,13,32,8,1,1,3,0,1,1,1,0,0,0,0,1,1
SBCT,2024-02-17,ARR,25320,1890,0,0,0,0,0,0,0,5,10,6,14,9,3,1,3,1,0,3,0,1,0,0,1,1,0,1
SBCT,2024-02-17,DEP,25358,1910,0,0,0,0,0,0,0,0,0,1,20,13,11,4,1,2,2,1,1,0,0,0,0,1,0,1
SBCT,2024-02-18,ARR,25320,1890,0,0,0,0,0,0,1,2,3,7,10,11,5,2,3,2,2,0,2,0,0,0,0,1,0,3
SBCT,2024-02-18,DEP,25358,1910,0,0,0,0,0,0,0,0,0,0,9,12,11,7,5,0,1,0,2,2,2,0,1,1,1,2
SBCT,2024-02-19,ARR,25320,1890,0,0,0,0,0,0,0,1,1,3,12,9,10,6,3,4,1,7,3,1,2,6,1,2,2,5
SBCT,2024-02-19,DEP,25358,1910,0,0,0,0,0,0,0,0,0,0,5,13,21,10,2,2,4,3,0,4,2,0,2,1,1,10
SBCT,2024-02-20,ARR,25320,1890,0,0,0,0,0,0,0,1,6,6,18,13,4,7,7,4,3,2,2,0,1,0,1,1,0,4
SBCT,2024-02-20,DEP,25358,1910,0,0,0,0,0,0,0,0,0,0,6,21,20,8,9,6,5,1,1,0,0,0,1,1,1,0
SBCT,2024-02-21,ARR,25320,1890,0,1,0,1,0,0,0,0,3,6,15,15,9,4,5,3,4,2,1,1,1,2,1,0,0,0
SBCT,2024-02-21,DEP,25358,1910,1,0,0,0,0,0,0,0,0,0,10,20,16,12,3,4,1,2,0,1,0,1,0,0,0,2
SBCT,2024-02-22,ARR,25320,1890,0,0,0,0,0,1,1,0,4,7,17,12,12,4,4,3,5,2,1,0,1,0,1,1,0,0
SBCT,2024-02-22,DEP,25358,1910,0,0,0,0,0,0,0,0,0,0,10,16,11,12,6,6,3,3,0,4,0,0,1,0,0,2
SBCT,2024-02-23,ARR,25320,1890,0,0,0,0,0,0,1,0,3,6,21,6,6,9,5,2,5,2,3,1,1,1,0,0,0,4
SBCT,2024-02-23,DEP,25358,1910,0,0,0,0,0,0,0,1,0,0,6,17,22,9,5,6,4,0,3,2,0,2,1,1,0,2
SBCT,2024-02-24,ARR,25320,1890,0,0,0,0,0,0,1,1,3,5,15,8,6,5,4,3,1,1,0,1,0,1,2,2,0,2
SBCT,2024-02-24,DEP,25358,1910,0,0,0,0,0,0,0,0,0,1,7,17,16,7,3,0,0,1,0,1,1,0,0,1,0,3
SBCT,2024-02-25,ARR,25320,1890,0,0,0,0,0,0,1,4,9,10,20,6,4,3,0,0,0,1,1,0,0,0,0,0,0,1
SBCT,2024-02-25,DEP,25358,1910,0,0,0,0,0,0,0,0,0,0,11,24,18,3,2,0,0,0,0,1,2,0,0,0,0,2
SBCT,2024-02-26,ARR,25320,1890,0,0,0,0,0,0,1,3,12,8,18,14,9,3,3,4,0,1,0,0,1,1,0,0,0,1
SBCT,2024-02-26,DEP,25358,1910,0,0,0,0,0,0,0,0,0,0,7,24,20,13,8,1,2,0,1,1,0,0,0,0,0,0
SBCT,2024-02-27,ARR,25320,1890,0,0,0,0,0,0,1,2,6,7,12,13,9,11,3,5,2,0,1,0,1,0,1,0,0,1
SBCT,2024-02-27,DEP,25358,1910,0,0,0,0,0,0,0,0,0,0,8,17,19,12,9,4,1,2,0,1,0,1,0,0,0,3
SBCT,2024-02-28,ARR,25320,1890,1,0,0,0,0,0,0,1,3,3,15,11,8,7,2,8,3,3,0,0,1,1,0,1,0,3
SBCT,2024-02-28,DEP,25358,1910,1,0,0,0,0,0,0,0,0,1,8,16,20,9,5,3,3,1,1,2,0,0,0,0,0,2
SBCT,2024-02-29,ARR,25320,1890,1,0,0,0,0,0,1,0,5,6,20,9,6,9,4,7,2,3,0,1,0,2,0,0,0,2
SBCT,2024-02-29,DEP,25358,1910,1,0,0,0,0,0,0,0,0,0,7,21,19,9,6,3,3,4,3,0,1,0,0,0,0,2
SBCT,2024-03-01,ARR,25320,2239,0,0,0,0,0,0,0,2,5,6,15,17,10,9,5,3,2,3,0,0,0,1,0,0,1,0
SBCT,2024-03-01,DEP,25358,2257,0,0,0,0,0,1,0,0,0,1,13,21,16,11,9,2,2,0,1,0,1,0,1,0,0,0
SBCT,2024-03-02,ARR,25320,2239,0,0,0,0,0,0,0,3,4,10,16,10,4,4,2,2,1,1,0,0,0,0,0,0,0,1
SBCT,2024-03-02,DEP,25358,2257,0,0,0,0,0,0,0,0,0,1,10,25,13,5,1,2,3,0,0,0,0,0,0,0,0,1
SBCT,2024-03-03,ARR,25320,2239,0,0,0,0,0,0,2,3,6,8,14,13,5,7,2,2,0,0,0,0,0,0,0,0,0,0
SBCT,2024-03-03,DEP,25358,2257,0,0,0,0,0,0,0,0,0,0,15,20,13,6,2,3,0,0,0,0,0,0,0,0,0,1
SBCT,2024-03-04,ARR,25320,2239,0,0,0,0,0,1,2,3,7,10,17,12,5,8,3,3,1,0,2,0,1,0,0,0,0,2
SBCT,2024-03-04,DEP,25358,2257,0,0,0,0,0,0,0,0,1,0,12,24,15,10,6,2,1,1,2,0,0,1,0,0,0,5
SBCT,2024-03-05,ARR,25320,2239,0,0,0,0,0,0,0,3,7,15,6,9,8,5,3,5,6,1,3,0,1,1,1,0,2,1
SBCT,2024-03-05,DEP,25358,2257,0,0,0,0,0,0,0,0,0,0,7,18,16,12,8,2,5,1,1,2,2,0,0,3,0,0
SBCT,2024-03-06,ARR,25320,2239,0,0,0,0,0,0,1,1,9,14,15,7,10,7,2,1,3,1,1,1,0,0,0,1,0,1
SBCT,2024-03-06,DEP,25358,2257,0,0,0,0,0,0,1,0,0,0,8,33,15,5,2,3,5,1,1,0,1,0,0,1,0,1
SBCT,2024-03-07,ARR,25320,2239,0,0,0,0,0,0,2,2,5,12,20,14,7,7,2,2,1,1,2,1,0,0,0,0,0,1
SBCT,2024-03-07,DEP,25358,2257,0,0,0,0,0,0,0,0,0,0,13,25,17,8,4,1,1,3,1,2,0,0,0,0,0,1
SBCT,2024-03-08,ARR,25320,2239,0,0,0,0,0,0,0,0,4,6,20,15,6,4,5,4,1,1,1,2,2,1,2,2,0,1
SBCT,2024-03-08,DEP,25358,2257,0,0,0,0,0,0,0,0,0,0,11,19,22,9,2,7,2,1,1,0,1,2,2,0,0,2
SBCT,2024-03-09,ARR,25320,2239,0,0,0,0,0,0,0,1,4,7,9,9,8,7,4,4,3,1,3,0,0,0,0,1,2,3
SBCT,2024-03-09,DEP,25358,2257,0,0,0,0,0,0,0,0,0,0,8,17,12,7,1,4,5,3,2,1,1,0,0,0,0,5
SBCT,2024-03-10,ARR,25320,2239,0,0,0,0,0,0,0,1,5,6,10,13,5,7,4,1,1,0,1,0,1,0,1,0,0,4
SBCT,2024-03-10,DEP,25358,2257,0,0,0,0,0,0,0,0,0,0,4,10,12,13,3,3,4,2,3,0,1,1,0,0,0,4
SBCT,2024-03-11,ARR,25320,2239,0,0,0,0,0,0,1,3,3,9,21,16,12,2,4,2,1,1,0,0,1,0,0,1,0,2
SBCT,2024-03-11,DEP,25358,2257,0,0,0,0,0,0,0,0,0,1,12,15,24,7,1,5,5,2,0,0,1,0,1,1,0,4
SBCT,2024-03-12,ARR,25320,2239,0,0,0,0,0,0,1,1,9,7,28,15,9,3,3,2,0,3,1,0,0,0,0,0,0,2
SBCT,2024-03-12,DEP,25358,2257,0,0,0,0,0,0,0,0,0,0,8,38,20,7,3,0,0,2,1,2,1,0,0,1,0,2
SBCT,2024-03-13,ARR,25320,2239,0,0,0,1,0,0,0,1,5,10,21,14,9,5,7,2,1,1,1,0,1,0,0,1,0,2
SBCT,2024-03-13,DEP,25358,2257,1,0,0,0,0,0,0,0,0,1,16,22,20,8,8,4,0,2,0,0,0,0,0,1,0,1
SBCT,2024-03-14,ARR,25320,2239,1,0,0,0,0,0,0,1,8,5,10,10,7,11,8,5,5,2,2,0,1,1,0,0,0,1
SBCT,2024-03-14,DEP,25358,2257,1,0,0,0,0,0,0,0,0,0,3,24,22,8,3,2,6,2,3,1,0,1,1,0,0,1
SBCT,2024-03-15,ARR,25320,2239,0,0,0,0,0,0,0,0,2,1,6,5,7,5,2,5,4,2,5,3,1,2,1,1,3,5
SBCT,2024-03-15,DEP,25358,2257,0,0,0,0,0,0,0,0,0,0,2,8,8,11,2,0,5,2,2,2,1,2,3,5,0,13
SBCT,2024-03-16,ARR,25320,2239,0,0,0,0,0,0,0,1,3,4,13,9,13,9,1,4,3,1,0,0,0,0,0,1,2,3
SBCT,2024-03-16,DEP,25358,2257,0,0,0,0,0,0,0,0,0,1,2,5,18,9,6,7,6,1,1,3,0,1,1,0,0,5
SBCT,2024-03-17,ARR,25320,2239,1,0,0,0,0,0,1,2,6,3,13,8,4,12,5,3,3,1,2,0,1,1,0,0,0,1
SBCT,2024-03-17,DEP,25358,2257,1,0,0,0,0,0,0,0,0,0,5,15,11,8,9,4,2,3,5,1,0,0,1,0,0,2
SBCT,2024-03-18,ARR,25320,2239,0,0,0,0,0,0,0,1,13,10,13,18,5,9,3,3,4,0,1,0,0,1,0,0,0,1
SBCT,2024-03-18,DEP,25358,2257,0,0,0,0,0,0,0,0,0,0,7,17,27,12,8,4,2,1,1,0,1,0,0,0,0,1
SBCT,2024-03-19,ARR,25320,2239,0,0,0,0,0,2,1,1,5,3,15,12,8,12,5,3,3,2,1,1,0,1,2,0,1,3
SBCT,2024-03-19,DEP,25358,2257,0,0,0,0,0,0,0,0,0,0,5,15,16,12,10,8,4,2,1,1,0,2,1,1,0,3
SBCT,2024-03-20,ARR,25320,2239,0,0,0,0,0,0,0,3,2,8,11,11,9,13,8,4,1,2,2,1,1,0,1,0,1,2
SBCT,2024-03-20,DEP,25358,2257,0,0,0,0,0,0,0,0,0,0,5,11,26,9,9,7,4,3,0,0,1,2,1,0,0,1
SBCT,2024-03-21,ARR,25320,2239,1,0,0,0,0,0,0,1,1,3,19,9,9,10,5,2,2,4,2,0,2,1,0,2,0,4
SBCT,2024-03-21,DEP,25358,2257,0,0,1,0,0,0,0,0,0,0,8,15,18,10,5,2,2,4,0,1,3,1,1,1,1,5
SBCT,2024-03-22,ARR,25320,2239,0,0,0,0,0,0,0,1,2,7,13,10,10,4,5,10,3,4,5,2,0,1,2,0,1,3
SBCT,2024-03-22,DEP,25358,2257,0,0,0,0,0,0,0,0,0,0,2,14,12,18,11,3,6,2,4,2,0,0,1,2,1,6
SBCT,2024-03-23,ARR,25320,2239,0,0,0,0,0,1,2,1,2,7,9,13,8,5,5,4,2,1,0,1,1,0,0,1,0,4
SBCT,2024-03-23,DEP,25358,2257,0,0,0,0,0,0,0,0,0,0,2,22,8,5,6,6,5,2,2,0,1,0,1,2,1,4
SBCT,2024-03-24,ARR,25320,2239,0,0,0,0,0,1,0,6,5,13,19,10,6,3,1,0,1,0,0,0,0,0,0,0,0,1
SBCT,2024-03-24,DEP,25358,2257,0,0,0,0,0,0,0,0,0,0,18,20,12,7,3,3,0,1,0,1,0,0,0,1,0,1
SBCT,2024-03-25,ARR,25320,2239,0,0,0,0,1,0,0,1,7,14,22,9,7,8,4,2,1,1,1,0,1,0,0,0,0,1
SBCT,2024-03-25,DEP,25358,2257,0,0,0,0,0,0,0,0,0,0,13,20,21,11,4,2,4,0,1,1,1,1,0,0,1,0
SBCT,2024-03-26,ARR,25320,2239,0,0,0,0,0,2,1,0,11,8,18,20,9,6,4,1,1,0,0,0,0,1,0,0,0,0
SBCT,2024-03-26,DEP,25358,2257,0,0,0,0,0,0,0,0,0,0,10,36,16,11,6,1,0,1,0,1,0,0,0,0,0,0
SBCT,2024-03-27,ARR,25320,2239,0,0,0,0,0,0,0,1,5,9,18,14,5,8,1,6,3,1,1,0,0,0,1,0,0,3
SBCT,2024-03-27,DEP,25358,2257,0,0,0,0,0,0,0,0,0,0,5,22,20,9,3,4,4,1,3,1,1,0,1,0,0,3
SBCT,2024-03-28,ARR,25320,2239,1,0,0,0,0,0,0,2,8,8,12,14,9,3,6,3,4,2,0,1,0,0,0,1,0,5
SBCT,2024-03-28,DEP,25358,2257,1,0,0,0,0,0,0,0,0,1,4,16,17,17,3,6,1,3,0,2,2,1,0,0,0,5
SBCT,2024-03-29,ARR,25320,2239,0,0,0,0,0,0,0,3,5,5,15,14,2,2,3,1,0,2,1,0,2,0,0,0,0,2
SBCT,2024-03-29,DEP,25358,2257,0,0,0,0,0,0,0,0,0,0,5,21,12,7,0,3,1,1,0,2,0,0,0,0,1,1
SBCT,2024-03-30,ARR,25320,2239,0,0,0,0,0,0,0,2,7,6,8,5,2,3,2,0,0,0,1,0,0,0,0,0,0,1
SBCT,2024-03-30,DEP,25358,2257,0,0,0,0,0,0,0,0,0,1,4,21,8,3,0,2,0,1,0,0,0,0,1,0,1,1
SBCT,2024-03-31,ARR,25320,2239,0,0,0,0,0,0,0,2,11,11,19,4,5,3,1,2,0,0,1,0,1,0,1,1,0,3
SBCT,2024-03-31,DEP,25358,2257,0,0,0,0,0,0,0,0,0,0,14,17,13,2,1,4,0,3,2,0,0,1,1,1,0,4
SBCT,2024-04-01,ARR,25320,2214,0,0,0,0,0,0,0,3,4,4,14,13,10,4,8,4,1,2,2,2,2,0,2,0,0,2
SBCT,2024-04-01,DEP,25358,2218,0,0,0,0,0,0,0,0,0,0,4,11,23,16,5,6,7,1,1,0,3,1,0,1,0,2
SBCT,2024-04-02,ARR,25320,2214,0,0,0,0,0,0,0,1,1,4,19,8,10,4,3,11,3,4,1,1,1,2,2,1,0,3
SBCT,2024-04-02,DEP,25358,2218,0,0,0,0,0,0,0,0,0,1,2,14,14,13,8,8,4,3,3,0,0,0,1,3,0,4
SBCT,2024-04-03,ARR,25320,2214,0,0,0,0,0,0,1,2,3,13,14,15,9,6,4,4,1,0,0,1,2,1,2,0,0,2
SBCT,2024-04-03,DEP,25358,2218,0,0,0,0,0,0,0,0,0,0,8,22,21,6,4,2,3,5,1,1,1,4,0,0,0,1
SBCT,2024-04-04,ARR,25320,2214,0,0,0,0,0,0,1,3,7,7,18,17,8,6,6,0,2,2,2,1,0,0,0,0,0,2
SBCT,2024-04-04,DEP,25358,2218,0,0,0,0,0,0,0,0,0,1,8,23,22,11,10,0,0,1,1,1,0,0,0,1,0,0
SBCT,2024-04-05,ARR,25320,2214,0,0,0,0,0,0,1,1,6,12,13,7,16,3,4,8,3,0,1,1,0,0,0,0,0,1
SBCT,2024-04-05,DEP,25358,2218,0,0,0,0,0,0,0,0,0,0,9,28,15,7,9,6,1,2,0,0,0,0,1,0,0,2
SBCT,2024-04-06,ARR,25320,2214,0,0,0,0,0,0,0,1,11,6,17,15,6,4,1,0,1,1,0,1,0,0,0,0,1,0
SBCT,2024-04-06,DEP,25358,2218,0,0,0,0,0,0,0,0,0,1,11,28,10,4,2,2,1,1,0,0,0,0,0,1,0,0
SBCT,2024-04-07,ARR,25320,2214,0,0,0,1,0,1,1,1,10,17,9,11,5,2,1,0,0,1,1,1,0,0,0,1,0,0
SBCT,2024-04-07,DEP,25358,2218,0,0,0,0,0,0,0,0,0,0,18,24,13,5,0,2,1,2,0,0,1,0,0,1,0,0
SBCT,2024-04-08,ARR,25320,2214,0,0,0,0,0,0,0,0,3,8,14,19,10,8,5,3,1,2,1,0,2,1,1,0,0,1
SBCT,2024-04-08,DEP,25358,2218,0,0,0,0,0,0,0,0,0,0,5,17,22,13,6,5,4,0,2,2,1,0,0,0,0,1
SBCT,2024-04-09,ARR,25320,2214,0,0,0,0,0,0,0,0,6,4,9,22,14,4,7,4,3,1,0,0,1,1,0,0,1,3
SBCT,2024-04-09,DEP,25358,2218,0,0,0,0,0,0,0,0,0,0,4,17,23,14,8,5,0,0,1,0,2,0,0,1,1,2
SBCT,2024-04-10,ARR,25320,2214,0,0,0,0,0,0,0,0,3,7,10,12,15,8,9,4,3,1,0,1,0,0,1,0,1,2
SBCT,2024-04-10,DEP,25358,2218,0,0,0,0,0,0,0,0,0,0,3,21,22,11,7,3,2,0,1,0,1,2,1,0,1,2
SBCT,2024-04-11,ARR,25320,2214,0,0,0,0,0,0,0,1,3,14,24,9,9,9,3,2,2,0,1,1,0,0,0,0,0,1
SBCT,2024-04-11,DEP,25358,2218,0,0,0,0,0,0,0,0,0,0,11,27,20,7,7,1,2,1,0,0,1,0,1,1,1,1
SBCT,2024-04-12,ARR,25320,2214,0,0,0,0,0,0,1,1,5,12,13,15,11,5,3,3,1,1,0,3,1,0,0,0,1,2
SBCT,2024-04-12,DEP,25358,2218,0,0,0,0,0,0,0,0,0,0,8,28,15,10,4,6,2,0,1,2,0,0,0,0,0,1
SBCT,2024-04-13,ARR,25320,2214,0,0,0,0,0,0,3,3,11,18,7,7,4,4,5,2,1,0,0,0,0,0,0,0,0,2
SBCT,2024-04-13,DEP,25358,2218,0,0,0,0,0,0,0,0,0,1,11,22,15,10,0,1,0,0,1,0,1,1,0,0,0,0
SBCT,2024-04-14,ARR,25320,2214,0,0,0,0,0,0,0,2,8,9,13,10,9,6,0,0,0,0,0,0,1,0,0,0,1,0
SBCT,2024-04-14,DEP,25358,2218,0,0,0,0,0,0,0,0,0,0,9,25,15,11,1,1,2,0,1,1,0,0,0,0,1,0
SBCT,2024-04-15,ARR,25320,2214,0,0,0,0,0,0,1,0,4,7,15,14,8,6,7,4,4,1,3,1,0,0,0,0,0,3
SBCT,2024-04-15,DEP,25358,2218,0,0,0,0,0,0,0,0,0,0,1,17,22,12,6,6,4,2,1,0,0,1,0,0,1,2
SBCT,2024-04-16,ARR,25320,2214,0,0,0,0,0,0,1,1,3,4,17,10,9,10,1,6,2,0,1,0,2,2,0,2,0,3
SBCT,2024-04-16,DEP,25358,2218,0,0,0,0,0,0,0,0,0,0,4,20,16,14,5,7,0,0,3,0,1,0,2,1,1,3
SBCT,2024-04-17,ARR,25320,2214,0,0,0,0,0,0,0,2,1,9,13,11,9,7,6,6,5,1,2,3,2,0,1,0,0,1
SBCT,2024-04-17,DEP,25358,2218,0,0,0,0,0,0,0,0,0,0,7,17,17,12,6,4,6,3,3,0,1,1,1,0,0,1
SBCT,2024-04-18,ARR,25320,2214,0,0,0,0,0,0,0,2,6,10,16,11,11,8,6,1,2,1,0,2,0,1,0,0,0,2
SBCT,2024-04-18,DEP,25358,2218,0,0,0,0,0,0,0,0,0,0,10,19,24,10,1,5,2,2,0,2,1,0,2,0,0,0
SBCT,2024-04-19,ARR,25320,2214,0,0,0,0,0,0,0,1,4,5,20,9,10,6,6,4,4,6,2,1,0,0,0,2,1,2
SBCT,2024-04-19,DEP,25358,2218,0,0,0,0,0,0,0,0,0,0,6,22,20,9,11,2,1,3,2,0,0,2,0,1,0,3
SBCT,2024-04-20,ARR,25320,2214,0,0,0,0,0,0,2,5,10,9,16,6,9,3,0,2,0,1,0,1,0,0,0,1,0,1
SBCT,2024-04-20,DEP,25358,2218,0,0,0,0,0,0,0,0,0,0,7,25,14,6,5,1,1,1,0,0,1,0,0,0,0,1
SBCT,2024-04-21,ARR,25320,2214,0,0,0,0,0,0,1,2,3,11,11,6,11,3,4,1,1,1,0,0,1,1,0,0,0,2
SBCT,2024-04-21,DEP,25358,2218,0,0,0,0,0,0,0,0,0,3,4,26,16,8,1,3,0,0,0,0,0,1,0,0,0,3
SBCT,2024-04-22,ARR,25320,2214,0,0,0,0,0,0,0,0,5,6,15,15,8,8,3,3,2,3,1,1,1,1,0,1,0,3
SBCT,2024-04-22,DEP,25358,2218,0,0,0,0,0,0,0,0,0,0,4,17,12,7,9,3,9,1,3,4,3,0,1,0,1,1
SBCT,2024-04-23,ARR,25320,2214,0,0,0,0,0,0,0,0,2,8,9,9,9,11,4,9,3,4,4,1,3,0,4,0,0,1
SBCT,2024-04-23,DEP,25358,2218,0,0,0,0,0,0,0,0,0,0,5,21,15,7,3,9,4,4,4,0,2,0,2,2,0,2
SBCT,2024-04-24,ARR,25320,2214,0,0,1,0,0,0,0,3,3,1,21,12,7,4,5,9,4,1,0,2,0,0,0,0,1,2
SBCT,2024-04-24,DEP,25358,2218,0,0,0,0,0,0,0,0,0,0,10,22,14,12,7,3,1,2,1,1,0,0,0,1,1,2
SBCT,2024-04-25,ARR,25320,2214,0,0,0,0,0,0,0,0,9,8,15,17,11,8,3,3,1,3,2,0,1,0,0,0,0,0
SBCT,2024-04-25,DEP,25358,2218,0,0,0,0,0,0,0,0,0,0,10,29,15,9,2,4,4,0,1,1,1,1,0,0,0,1
SBCT,2024-04-26,ARR,25320,2214,0,0,0,0,0,0,0,2,5,6,17,14,11,5,6,3,3,1,1,1,1,0,0,1,1,1
SBCT,2024-04-26,DEP,25358,2218,0,0,0,0,0,0,0,0,0,0,8,26,18,8,8,4,2,0,2,0,1,1,0,0,1,3
SBCT,2024-04-27,ARR,25320,2214,0,0,0,0,0,0,0,1,13,4,11,11,8,6,4,2,0,2,0,0,0,0,0,0,0,3
